hypothesis_id,canonical_title,original_status,historical_strategy_id,strategy_slug,classification,collision_basis,exact_match_standard_result,method_family,source_path,source_commit,source_blob_id,source_sha256,reproduction_status,raw_history_status,eligible_draws,raw_ticket_rows,native_ticket_semantics,candidate_k_semantics,combination_count_semantics,source_body_availability,closest_negative_evidence,negative_evidence_actual_scope,closure_decision,evidence_grade
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__test_zdp__e80cc7e95453,test_zdp,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; causal latent-state inference with allocation gated by filtered state probabilities is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/test_zdp.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,4e49d3ab67a1c375ac432d654df87c769e0736af,e80cc7e954534e34095d413bb1db763ca6208b5a159dd9cffaa351a4eaf7337b,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_LOW_MID_HIGH_HEAVY_ZONE_TICKETS_FROM_WEIGHTED_TOP30_POOL,EXECUTION_SPECIFIC_FROZEN_RANKED_NUMBER_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_WEIGHTED_UNIFIED_PREDICTOR_MEMBER_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__verify_elite7_claim__937afa8d6133,verify_elite7_claim,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; causal latent-state inference with allocation gated by filtered state probabilities is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/verify_elite7_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,053b8a22db5dc0af7c154e8208f839b4adc3b9eb,937afa8d61336b5f5bc7d96584cdfeaf6b8293a944b9861c46f26ee9bc8aa49c,BACKTESTED,RAW_HISTORY_PRESERVED,2144,15008,FROZEN_SOURCE_NATIVE_SIX_RECENT_WINDOW_UNIFIED_TICKETS_THEN_ONE_UNWEIGHTED_CONSENSUS_TICKET,NULL_NO_FROZEN_SOURCE_CANDIDATE_POOL_DISTINCT_FROM_NATIVE_TICKETS,SIX_FROZEN_RECENT_WINDOW_PREDICTOR_CONFIGURATIONS_DISTINCT_FROM_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__verify_gemini_2bet_claim__d5ca233aa776,verify_gemini_2bet_claim,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; causal latent-state inference with allocation gated by filtered state probabilities is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,deviation,tools/verify_gemini_2bet_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,e36d49aae5e47ed387ed07c65e859d28b5666b82,d5ca233aa776d257c12b0f07e6d68205c5126b05759c39cf00e8ce8314062df3,BACKTESTED,RAW_HISTORY_PRESERVED,2095,4190,FROZEN_SOURCE_NATIVE_TWO_POSITIONAL_TOP12_WEIGHTED_CANDIDATE_SLICES_0_6_AND_3_9,EXECUTION_SPECIFIC_FROZEN_RANKED_CANDIDATE_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__verify_gemini_3bet_claim__05734b9e2afe,verify_gemini_3bet_claim,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; causal latent-state inference with allocation gated by filtered state probabilities is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,deviation,tools/verify_gemini_3bet_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,d8af89e3dd6da9360df74227faeccddcddb89590,05734b9e2afee57e9bfc3047a4cb3a79c9e4177c7bff38a13ed5a78c732fb978,BACKTESTED,RAW_HISTORY_WITH_RECOVERY_OVERLAY,2095,6285,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_TOP18_WEIGHTED_CANDIDATE_SLICES_0_6_4_10_8_14,EXECUTION_SPECIFIC_FROZEN_RANKED_CANDIDATE_POOL_LENGTH_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_PREDICTOR_COMPONENT_COUNT_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__verify_gemini_phase2_claim__6407a8f39519,verify_gemini_phase2_claim,SAME_METHOD_FAMILY_DIFFERENT_HYPOTHESIS,"Broad method family is related, but information set, target, composition or temporal semantics differ from causal latent-state inference with allocation gated by filtered state probabilities.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,frequency,tools/verify_gemini_phase2_claim.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,7fae821d0732bb817e4859241b0010f5d8eaab71,6407a8f3951913fcd2de6b98046305defd377739e67d7f37b53884f81964b480,BACKTESTED,RAW_HISTORY_PRESERVED,2045,14315,FROZEN_SOURCE_NATIVE_7_METHOD_TICKETS_IN_FROZEN_GENERATE_7_BETS_ORDER,NOT_APPLICABLE_NO_PRE_TICKET_CANDIDATE_K,FROZEN_SOURCE_METHOD_CONFIGURATION_COUNT_7_DISTINCT_FROM_NATIVE_TICKET_COUNT,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__verify_markov_vs_triple_2bet__2094ee4bc361,verify_markov_vs_triple_2bet,STRONG_COMPONENT_OVERLAP,"Core component overlaps, but historical identity lacks causal latent-state inference with allocation gated by filtered state probabilities.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,markov,tools/verify_markov_vs_triple_2bet.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,efcbd103b3dc0e65ba6a8fdae6db245f5781c1f0,2094ee4bc361d87b70e49756966284bb1e996af830ae979d1fe598c75210200a,BACKTESTED,RAW_HISTORY_PRESERVED,1644,6576,FROZEN_SOURCE_NATIVE_FOUR_POSITIONAL_TICKETS_MARKOV_POSITIONS_1_TO_2_THEN_TRIPLE_STRIKE_POSITIONS_3_TO_4,FROZEN_SOURCE_49_LEGAL_NUMBER_SELECTION_DOMAIN_DISTINCT_FROM_NATIVE_TICKET_COUNT_SOURCE_CONFIGURATION_COUNT_AND_ORDERED_20,FROZEN_SOURCE_LOCAL_CONFIGURATION_COUNT_2_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__xgboost_model__38c72a70c627,xgboost_model,STRONG_COMPONENT_OVERLAP,"Core component overlaps, but historical identity lacks causal latent-state inference with allocation gated by filtered state probabilities.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,ML_like,lottery_api/models/xgboost_model.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,331b97562b593c061937ad9afac79fc5b8d88152,38c72a70c627285dab2b55163b387b3ed8ab6bd9820c10d7daed0dce777f1c01,BACKTESTED,RAW_HISTORY_PRESERVED,2130,2130,FROZEN_SOURCE_NATIVE_ONE_TOP6_TICKET_FROM_49_MULTI_OUTPUT_BINARY_XGBOOST_PROBABILITIES,FROZEN_MODEL_RANKS_49_MULTI_OUTPUT_LABEL_PROBABILITIES_DISTINCT_FROM_ONE_NATIVE_TICKET_ONE_SOURCE_CONFIGURATION_AND_ORDERED_20,ONE_SOURCE_MODEL_CONFIGURATION_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__zone_split__b6144f9d479f,zone_split,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; causal latent-state inference with allocation gated by filtered state probabilities is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,zone,lottery_api/models/zone_split.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,5ce1ce023cab846791550bd7240106600ee9b95e,b6144f9d479feded3746d81e0d5682e7cfb28ba8d8aa03ff65f3706649996211,BACKTESTED,RAW_HISTORY_PRESERVED,2144,6432,FROZEN_FACTORY_RANDOM_NATIVE_3_TICKETS_WITH_VERSIONED_SEED,NOT_APPLICABLE_NO_CANDIDATE_K,NOT_APPLICABLE_NO_STRATEGY_COMBINATION_COUNT,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H18,HMM latent-regime gating,NOT_TESTED,legacy_biglotto__zone_split_optimizer__0bf85e3e1517,zone_split_optimizer,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; causal latent-state inference with allocation gated by filtered state probabilities is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,zone,tools/zone_split_optimizer.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,a5751a20008227828f80db0fbf0bc15a1dcb5067,0bf85e3e151766d3bdc174f5395200e730d0c45233afad0d1d91d43200149fe3,BACKTESTED,RAW_HISTORY_PRESERVED,2144,38592,FROZEN_SOURCE_NATIVE_EIGHTEEN_POSITIONAL_TICKETS_SIX_ZONE_VARIANTS_X_THREE_BETS_IN_DECLARATION_ORDER,ORDERED20_INPUT_USES_FULL_49_LEGAL_NUMBER_DOMAIN_DISTINCT_FROM_SOURCE_LOCAL_CONFIGURATION_COUNT_NATIVE_TICKET_COUNT_AND_ORDERED_20,DECLARED_BIG_LOTTO_LOCAL_CONFIGURATION_COUNT_6_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,"fixed Markov, regime and recency producers had no corrected positive edge under their tested rules",observed-state/static producer semantics; no expanding-window HMM state inference and gate,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__advanced_methods_benchmark__87ee0d15033c,advanced_methods_benchmark,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,ML_like,tools/advanced_methods_benchmark.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,1d768c0ef6a66d340ef9b90d0665d420a4c3d7cd,87ee0d15033c8873c7cf4c1f7334fc154dbab434703195cc4e90810169ea620f,BACKTESTED,RAW_HISTORY_PRESERVED,2144,53600,FROZEN_SOURCE_NATIVE_SOURCE_BIG_LOTTO_NUM_BETS_2_THEN_3_EACH_FIVE_LOCAL_METHODS_IN_DECLARATION_ORDER_FLATTENED_TO_25_POSITIONAL_TICKETS,ORDERED20_INPUT_USES_FULL_49_LEGAL_NUMBER_DOMAIN_DISTINCT_FROM_SOURCE_CANDIDATE_K_49_LOCAL_CONFIGURATION_COUNT_10_NATIVE_TICKET_COUNT_25_AND_ORDERED_20,EXECUTED_SOURCE_METHOD_X_BET_COUNT_CONFIGURATION_COUNT_10_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__analyze_prediction_115000019__021e1c5ede7b,analyze_prediction_115000019,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,statistical,tools/analyze_prediction_115000019.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,93332cb4728c4f6a5a0e930ec74972bc77026743,021e1c5ede7bd1e89772d61744ea867616ee0af7f8fd441d92c3b4e0eb53d643,BACKTESTED,RAW_HISTORY_PRESERVED,1645,23030,FROZEN_SOURCE_NATIVE_14_SOURCE_POSITIONAL_TICKETS_ACROSS_DECLARED_CONFIGURATION_ORDER,ORDERED20_INPUT_USES_FULL_49_LEGAL_NUMBER_DOMAIN_DISTINCT_FROM_NATIVE_TICKET_COUNT_SOURCE_CONFIGURATION_COUNT_AND_ORDERED_20,FROZEN_SOURCE_LOCAL_CONFIGURATION_COUNT_4_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__anti_consensus_strategy__a454ddd26cef,anti_consensus_strategy,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,folklore,lottery_api/models/anti_consensus_strategy.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,09406d20d8aeb96c832928234a794a4ed9c23406,a454ddd26cef405db5e9b4b4f5d2c0f5e1df14d291bbd0505d45be36a2cecc80,BACKTESTED,RAW_HISTORY_PRESERVED,2144,12864,FROZEN_HISTORY_NATIVE_SOURCE_EXACTLY_6,NOT_APPLICABLE_NO_CANDIDATE_K,NOT_APPLICABLE_NO_STRATEGY_COMBINATION_COUNT,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__attention_replay_predictor__a811e2eb8215,attention_replay_predictor,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,ML_like,ai_lab/scripts/attention_replay_predictor.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,a9a1ab734b284b7ecdd82cc63a2d0ad0f1e2f583,a811e2eb821506396cad2c739c90f05184792bd57b09bf6808e996afbace94fc,BACKTESTED,RAW_HISTORY_PRESERVED,2144,2144,FROZEN_SOURCE_NATIVE_ONE_FIXED_15_DRAW_RECENCY_WEIGHTED_FREQUENCY_TICKET,NOT_APPLICABLE,NOT_APPLICABLE_SINGLE_SOURCE_CONFIGURATION,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__auto_discovery_biglotto__06bcb164db84,auto_discovery_biglotto,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,zone,tools/auto_discovery_biglotto.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,0d90514be85b1772b66c643f617f386c6aa5b892,06bcb164db844857927366a5e0216387a56f490ae689c8114608fec84d5a4765,BACKTESTED,RAW_HISTORY_PRESERVED,1496,80784,FROZEN_SOURCE_NATIVE_54_SOURCE_POSITIONAL_TICKETS_ACROSS_DECLARED_CONFIGURATION_ORDER,ORDERED20_INPUT_USES_FULL_49_LEGAL_NUMBER_DOMAIN_DISTINCT_FROM_NATIVE_TICKET_COUNT_SOURCE_CONFIGURATION_COUNT_AND_ORDERED_20,FROZEN_SOURCE_LOCAL_CONFIGURATION_COUNT_54_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__auto_optimizer_alpha__7eaa9572e384,auto_optimizer_alpha,STRONG_COMPONENT_OVERLAP,"Core component overlaps, but historical identity lacks predeclared entropy or distribution-shift anomaly used to gate allocation.",NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/auto_optimizer_alpha.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,63b564432a006918f284f701c63a8065c15b95e1,7eaa9572e3848fdf8fbcb66dbade25f653bf25a7fe7c4be95b6e9d2f8df1d61d,BACKTESTED,RAW_HISTORY_PRESERVED,2144,53600,FROZEN_SOURCE_NATIVE_TWENTY_FIVE_POSITIONAL_UNIFIED_PREDICTOR_WINDOW_CONFIGURATIONS,NULL_NO_COMBINATORIAL_CANDIDATE_K,FROZEN_TWENTY_FIVE_PREDICTOR_WINDOW_CONFIGURATIONS_DISTINCT_FROM_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__backtest_10bet_biglotto__054e85b088be,backtest_10bet_biglotto,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/backtest_10bet_biglotto.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,ba95c6f70f5a92e3342cee6e55956245495cbe7b,054e85b088bec0827318b2442255dee961fa3e9ca8b08b87cc2d5b4cfcb669f2,BACKTESTED,RAW_HISTORY_PRESERVED,2144,21440,FROZEN_SOURCE_NATIVE_SEVEN_UNIFIED_METHOD_TICKETS_THEN_THREE_SCALAR_EWMA_TREND_VARIANTS,NULL_NO_FROZEN_SOURCE_CANDIDATE_POOL_DISTINCT_FROM_NATIVE_TICKETS,TEN_FROZEN_METHOD_POSITIONS_DISTINCT_FROM_NATIVE_TICKETS_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__backtest_apriori__2abb53765703,backtest_apriori,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/backtest_apriori.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,57dab93cfcbd9914ffdf49d6dfa64b206290f6e6,2abb537657035eec87da9863055f817d81ffafe83084f0f53858ad31327282a1,BACKTESTED,RAW_HISTORY_PRESERVED,2144,27872,FROZEN_SOURCE_NATIVE_SOURCE_CONFIGURATIONS_1_2_3_7_FLATTENED_TO_13_POSITIONAL_TICKETS,NOT_APPLICABLE_NO_SINGLE_TOP_K_CANDIDATE_CONTRACT,FROZEN_SOURCE_COMBINATION_COUNT_4_DISTINCT_FROM_NATIVE_TICKETS,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__backtest_big_lotto_3bet__245f477b3e77,backtest_big_lotto_3bet,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,utility,tools/backtest_big_lotto_3bet.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,1f7bed9d705614f26b323bd4f0278c52e066c7ff,245f477b3e77422c33472ab7d093c40526d702cdffb0385e3c2f60bc50b691ba,BACKTESTED,RAW_HISTORY_PRESERVED,1645,4935,FROZEN_SOURCE_NATIVE_THREE_POSITIONAL_TICKETS_FOURIER_RANK_BLOCKS_THEN_LAG2_ECHO_PLUS_COLD,FROZEN_SOURCE_49_LEGAL_NUMBER_SELECTION_DOMAIN_DISTINCT_FROM_NATIVE_TICKET_COUNT_SOURCE_CONFIGURATION_COUNT_AND_ORDERED_20,NOT_APPLICABLE_SINGLE_SOURCE_CONFIGURATION,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
H20,Entropy/distribution-shift anomaly gating,FAMILY_TESTED_NEW_HYPOTHESIS_OPEN,legacy_biglotto__backtest_big_lotto_orthogonal_5bet__c4dff46c5a5e,backtest_big_lotto_orthogonal_5bet,NO_MEANINGFUL_OVERLAP,No material overlap beyond generic legal-ticket prediction/evaluation; predeclared entropy or distribution-shift anomaly used to gate allocation is absent.,NOT_ALL_REQUIRED_DIMENSIONS_MATCH,statistical,tools/backtest_big_lotto_orthogonal_5bet.py,49a25effa62fc24f40789c16be6f11bdfb41a4a9,5721de1742a46add8c3103ea297510dac3ace451,c4dff46c5a5eff0621cdfba64a623c0a36ad365a4912355b90d3a9ad1c8a0df0,BACKTESTED,RAW_HISTORY_PRESERVED,1645,8225,FROZEN_SOURCE_NATIVE_5_SOURCE_POSITIONAL_TICKETS_ACROSS_DECLARED_CONFIGURATION_ORDER,ORDERED20_INPUT_USES_FULL_49_LEGAL_NUMBER_DOMAIN_WHILE_FROZEN_SOURCE_INTERNAL_CANDIDATE_K_VALUES_ARE_49_DISTINCT_FROM_NATIVE_TICKET_COUNT_SOURCE_CONFIGURATION_COUNT_AND_ORDERED_20,FROZEN_SOURCE_LOCAL_CONFIGURATION_COUNT_1_DISTINCT_FROM_CANDIDATE_K_NATIVE_TICKET_COUNT_AND_ORDERED_20,FROZEN_SOURCE_OBJECT_NOT_PRESENT_LOCALLY;COMMITTED_CATALOG_SEMANTICS_AVAILABLE,deviation strategies and descriptive regime/drift cells did not establish deployable edge,fixed deviation selection or descriptive bands; no frozen anomaly-triggered allocator,OPEN,PINNED_CATALOG_PLUS_CHECKSUMMED_RAW_BEHAVIOR_AND_SEALED_REPORTS
